timestamp_iso,elapsed_s,x,y,source_ip,source_port
2026-09-14T19:29:55.683+08:00,22.922000000,12560.000000000,26078.000000000,192.168.3.82,5000
2026-09-14T19:29:55.688+08:00,22.922000000,12649.000000000,26143.000000000,192.168.3.82,5000
2026-09-14T19:29:55.704+08:00,22.937000000,12743.000000000,26207.000000000,192.168.3.82,5000
2026-09-14T19:29:55.783+08:00,23.031000000,12830.000000000,26272.000000000,192.168.3.82,5000
2026-09-14T19:29:55.783+08:00,23.031000000,12916.000000000,26336.000000000,192.168.3.82,5000
2026-09-14T19:29:55.783+08:00,23.031000000,13008.000000000,26402.000000000,192.168.3.82,5000
2026-09-14T19:29:55.792+08:00,23.031000000,13101.000000000,26472.000000000,192.168.3.82,5000
2026-09-14T19:29:55.812+08:00,23.047000000,13189.000000000,26539.000000000,192.168.3.82,5000
2026-09-14T19:29:55.898+08:00,23.141000000,13281.000000000,26608.000000000,192.168.3.82,5000
2026-09-14T19:29:55.898+08:00,23.141000000,13424.000000000,26705.000000000,192.168.3.82,5000
2026-09-14T19:29:55.898+08:00,23.141000000,13520.000000000,26770.000000000,192.168.3.82,5000
2026-09-14T19:29:55.898+08:00,23.141000000,13615.000000000,26833.000000000,192.168.3.82,5000
2026-09-14T19:29:55.918+08:00,23.156000000,13703.000000000,26893.000000000,192.168.3.82,5000
2026-09-14T19:29:55.996+08:00,23.234000000,13798.000000000,26958.000000000,192.168.3.82,5000
2026-09-14T19:29:55.996+08:00,23.234000000,13886.000000000,27023.000000000,192.168.3.82,5000
2026-09-14T19:29:55.996+08:00,23.234000000,13976.000000000,27093.000000000,192.168.3.82,5000
2026-09-14T19:29:56.002+08:00,23.250000000,14063.000000000,27174.000000000,192.168.3.82,5000
2026-09-14T19:29:56.023+08:00,23.266000000,14155.000000000,27247.000000000,192.168.3.82,5000
2026-09-14T19:29:56.099+08:00,23.344000000,14241.000000000,27319.000000000,192.168.3.82,5000
2026-09-14T19:29:56.099+08:00,23.344000000,14375.000000000,27424.000000000,192.168.3.82,5000
2026-09-14T19:29:56.099+08:00,23.344000000,14458.000000000,27489.000000000,192.168.3.82,5000
2026-09-14T19:29:56.107+08:00,23.344000000,14543.000000000,27555.000000000,192.168.3.82,5000
2026-09-14T19:29:56.128+08:00,23.375000000,14637.000000000,27625.000000000,192.168.3.82,5000
2026-09-14T19:29:56.192+08:00,23.437000000,14718.000000000,27696.000000000,192.168.3.82,5000
2026-09-14T19:29:56.192+08:00,23.437000000,14798.000000000,27767.000000000,192.168.3.82,5000
2026-09-14T19:29:56.195+08:00,23.437000000,14879.000000000,27836.000000000,192.168.3.82,5000
